Episode,Epsilon,Reward,Mean_Reward,Time
219.0,1.0,-105.67898057441363,-174.1980165632481,81.0
220.0,1.0,-117.18069073422555,-174.15059224658486,72.0
221.0,1.0,-202.04381460951407,-173.1462309540767,105.0
222.0,1.0,-319.5276149746587,-175.34220342258507,69.0
223.0,1.0,-128.4845581494421,-174.4862041921606,91.0
224.0,1.0,-99.76069133401508,-173.82534346025363,109.0
225.0,1.0,-195.2142652137685,-174.3723870432918,138.0
226.0,1.0,-234.56527593563536,-174.58058329520648,97.0
227.0,1.0,-101.94292577229528,-173.11996307120702,86.0
228.0,1.0,-93.60352856038187,-173.38706517050272,100.0
229.0,1.0,-201.25168011652838,-174.14156454656785,76.0
230.0,1.0,-110.68089629781073,-172.77296743867407,71.0
231.0,1.0,-125.20813710133004,-172.52647346375707,85.0
232.0,1.0,-73.97891285513958,-171.47883783402776,68.0
233.0,1.0,-352.5367633901857,-174.19596436469521,145.0
234.0,1.0,-228.7513104695118,-174.15429316771733,87.0
235.0,1.0,-93.337691055668,-171.85692848850192,84.0
236.0,1.0,-103.33407151426088,-170.75816986538294,98.0
237.0,1.0,-130.53795290643131,-170.0179743246648,72.0
238.0,1.0,-111.28619639339203,-170.51896729575972,73.0
239.0,1.0,-76.90095877999461,-169.25503937636276,74.0
240.0,1.0,-166.76740428175287,-169.79435414620337,106.0
241.0,1.0,-170.01147752069915,-170.75057742231493,74.0
242.0,1.0,-70.3679745580149,-168.23673209291337,60.0
243.0,1.0,-91.89388370315903,-168.20724702546056,68.0
244.0,1.0,-238.8879533881467,-169.26850230616944,86.0
245.0,1.0,-47.02172000909661,-166.1938606137607,81.0
246.0,1.0,-83.29856265633475,-165.3324227215159,77.0
247.0,1.0,-292.68247474890813,-167.12673713711712,129.0
248.0,1.0,-370.63560564454656,-170.27315350708622,128.0
249.0,1.0,-288.8379869377553,-171.92739211677588,94.0
250.0,1.0,-90.38974008300485,-171.29316852952522,67.0
251.0,1.0,-175.29395224475533,-171.97265781170748,150.0
252.0,1.0,-105.2849635434052,-171.499914670041,68.0
253.0,1.0,-190.86151113866958,-172.48967940872538,62.0
254.0,1.0,-80.65691945706568,-172.37092235816112,65.0
255.0,1.0,-156.96683796831343,-168.95923510916123,69.0
256.0,1.0,-189.04877742665295,-170.39037293828176,81.0
257.0,1.0,-256.6475772517823,-171.02453111323473,76.0
258.0,1.0,-109.03174938409236,-170.4815272999006,78.0
259.0,1.0,-0.723447860546969,-169.48973413904187,125.0
260.0,1.0,-164.84676138167146,-167.4620950859302,101.0
261.0,1.0,-343.46119194876013,-169.17859163904558,86.0
262.0,1.0,-96.15756041376376,-166.23427021407306,77.0
263.0,1.0,10.491248385641924,-165.0634638107936,97.0
264.0,1.0,-502.79622775635687,-168.7559731003026,107.0
265.0,1.0,-50.58128707648253,-169.0518918539464,63.0
266.0,1.0,-73.89371730236357,-168.310927367696,74.0
267.0,1.0,-119.6468260999869,-165.70500392001424,97.0
268.0,1.0,-257.58746709717167,-167.45499920592516,90.0
269.0,1.0,-105.81385945605027,-167.39435829131162,70.0
270.0,1.0,-211.84500320298264,-167.60008267957213,64.0
271.0,1.0,-316.1509591947583,-167.7488948324024,80.0
272.0,1.0,-113.42093218724355,-168.44935943603235,66.0
273.0,1.0,-141.7761302293087,-168.38550778417783,98.0
274.0,1.0,-390.618104863417,-170.96458031379683,95.0
275.0,1.0,-136.02476341384465,-172.22340639428762,79.0
276.0,1.0,-161.64294897739006,-172.9331549808332,137.0
277.0,1.0,-146.06699320942386,-173.29808986446318,123.0
278.0,1.0,-59.66902485328338,-171.93122751392016,58.0
279.0,1.0,-187.84988907439538,-172.90568975469924,76.0
280.0,1.0,-406.6537012676629,-175.9217543979366,102.0
281.0,1.0,-117.46524970179452,-175.83647027959267,83.0
282.0,1.0,-117.2326261176997,-176.043965140038,96.0
283.0,1.0,-334.33525341057003,-175.10356524502714,111.0
284.0,1.0,-95.00106088009723,-175.02928100097998,71.0
285.0,1.0,-194.39863068803973,-174.37968745561233,102.0
286.0,1.0,-285.72122582265985,-175.1660308034313,82.0
287.0,1.0,-106.30341816349156,-173.43429122484525,88.0
288.0,1.0,-330.9267109170928,-175.09184544442442,110.0
289.0,1.0,-52.96114665442701,-173.253935630872,83.0
290.0,1.0,-215.83863438878234,-172.28131894087005,107.0
291.0,1.0,-193.8499899486139,-172.5814939236421,97.0
292.0,1.0,-35.602222057655354,-170.71930154112167,97.0
293.0,1.0,-267.9654519470409,-172.0650255099903,99.0
294.0,1.0,-125.65375994388769,-170.114035611706,86.0
295.0,1.0,-396.24160123634294,-172.77593991370497,95.0
296.0,1.0,-102.71982738840792,-172.5739938512873,78.0
297.0,1.0,-142.67001064221347,-171.7280855091863,76.0
298.0,1.0,-97.90873562151855,-170.49007330428606,92.0
299.0,1.0,-427.1757683568959,-173.60894615603087,94.0
300.0,1.0,-86.3397746191745,-172.9488769484764,57.0
301.0,1.0,-195.7883637576387,-173.21917234018366,126.0
302.0,1.0,-71.19139362212238,-173.2258781316198,61.0
303.0,1.0,-156.33684651301868,-173.42596733901843,81.0
304.0,1.0,-10.01138719402934,-172.43555850048105,104.0
305.0,1.0,-94.77393325168697,-171.30604772355412,64.0
306.0,1.0,-325.6631168407589,-173.17452878197773,119.0
307.0,1.0,-207.5836931579169,-175.3625605124228,126.0
308.0,1.0,-136.7711729645902,-174.92738802161838,69.0
309.0,1.0,-75.3496299481935,-172.75057674931801,62.0
310.0,1.0,-49.860603408024105,-171.46990748436056,66.0
311.0,1.0,-121.92235657787519,-171.71086944208983,103.0
312.0,1.0,-245.2929844437398,-171.43561964770393,117.0
313.0,1.0,-94.60208265933201,-170.4326224222816,85.0
314.0,1.0,-321.6707015846157,-171.51690718638824,98.0
315.0,1.0,-167.66548527533456,-171.8324171813609,118.0
316.0,1.0,-144.42931718224506,-170.34196012046365,80.0
317.0,1.0,-129.6352458604105,-170.33407607226385,92.0
318.0,1.0,-114.34402334870778,-167.4633297326263,76.0
319.0,1.0,-91.89641532868819,-167.32550408016903,85.0
320.0,1.0,-248.3627242838046,-168.6373244156648,108.0
321.0,1.0,-106.16560722610284,-167.67854234183068,72.0
322.0,1.0,-275.82967805144284,-167.24156297259856,82.0
323.0,1.0,-252.90565180302167,-168.48577390913434,104.0
324.0,1.0,-258.57416767012876,-170.0739086724955,94.0
325.0,1.0,-130.75963539857088,-169.4293623743435,78.0
326.0,1.0,-396.8507792413044,-171.05221740740018,102.0
327.0,1.0,-167.84749892835305,-171.71126313896076,120.0
328.0,1.0,-120.03255621680154,-171.97555341552496,78.0
329.0,1.0,-295.3111739781258,-172.91614835414094,80.0
330.0,1.0,-85.02553252852972,-172.6595947164481,65.0
331.0,1.0,-221.14328497704497,-173.61894619520527,58.0
332.0,1.0,-96.41121942441698,-173.84326926089804,65.0
333.0,1.0,-86.35378779282745,-171.18143950492447,118.0
334.0,1.0,-131.10801841531236,-170.20500658438246,82.0
335.0,1.0,-123.0795057708285,-170.50242473153403,63.0
336.0,1.0,-231.1097054958295,-171.78018107134972,93.0
337.0,1.0,-376.2153141947456,-174.23695468423287,96.0
338.0,1.0,-96.00491387765791,-174.08414185907557,93.0
339.0,1.0,-85.59506950308916,-174.1710829663065,79.0
340.0,1.0,-10.031229368056188,-172.60372121716952,79.0
341.0,1.0,-191.73749020317013,-172.82098134399425,99.0
342.0,1.0,-135.41367230927568,-173.47143832150684,87.0
343.0,1.0,-134.14198291881675,-173.8939193136634,97.0
344.0,1.0,-91.32253864763852,-172.41826516625835,62.0
345.0,1.0,-138.39218655874413,-173.3319698317548,66.0
346.0,1.0,-101.98046958802966,-173.5187889010718,67.0
347.0,1.0,-83.73645942004217,-171.42932874778307,84.0
348.0,1.0,-251.25134358114133,-170.2354861271491,105.0
349.0,1.0,-305.30029224579664,-170.4001091802295,134.0
350.0,1.0,-187.00830654546843,-171.36629484485408,113.0
351.0,1.0,-457.58946794804604,-174.189250001887,86.0
352.0,1.0,-92.48948833345095,-174.06129524978746,113.0
353.0,1.0,-88.86866433342303,-173.041366781735,94.0
354.0,1.0,-167.612355893055,-173.91092114609492,80.0
355.0,1.0,-97.22278023031637,-173.31348056871494,66.0
356.0,1.0,-98.65337223096921,-172.4095265167581,65.0
357.0,1.0,-99.70556851411283,-170.84010642938142,84.0
358.0,1.0,-170.87225128094082,-171.45851144834987,122.0
359.0,1.0,-112.00687788908746,-172.57134574863528,116.0
360.0,1.0,-109.25418884709721,-172.01542002328958,85.0
361.0,1.0,-104.69675460146412,-169.6277756498166,69.0
362.0,1.0,-386.9369298863366,-172.53556934454235,106.0
363.0,1.0,-16.867037287431657,-172.80915220127304,122.0
364.0,1.0,-157.32815499798517,-169.35447147368933,87.0
365.0,1.0,-59.504451923786476,-169.44370312216236,65.0
366.0,1.0,-132.1796181251632,-170.02656213039035,101.0
367.0,1.0,-120.31084848280939,-170.03320235421856,60.0
368.0,1.0,-223.8744908229218,-169.69607259147608,76.0
369.0,1.0,-295.24648569998953,-171.59039885391547,88.0
370.0,1.0,-170.82015009275085,-171.18015032281312,134.0
371.0,1.0,-135.5387237109433,-169.37402796797502,105.0
372.0,1.0,-301.84974987058774,-171.25831614480845,70.0
373.0,1.0,-238.4116492276737,-172.2246713347921,123.0
374.0,1.0,-203.2353010860244,-170.35084329701817,83.0
375.0,1.0,-81.77344496103242,-169.80833011249007,73.0
376.0,1.0,-93.20287115479378,-169.1239293342641,65.0
377.0,1.0,-161.84796244880147,-169.28173902665787,91.0
378.0,1.0,-417.6024930516994,-172.86107370864204,112.0
379.0,1.0,-278.1733763003233,-173.76430858090134,93.0
380.0,1.0,-109.30056926278112,-170.7907772608525,65.0
381.0,1.0,-129.36342033321907,-170.90975896716674,105.0
382.0,1.0,-15.233458742589448,-169.88976729341567,80.0
383.0,1.0,-70.30986523171256,-167.24951341162708,74.0
384.0,1.0,-330.4912503702592,-169.6044153065287,109.0
385.0,1.0,-103.0921210293711,-168.691350209942,132.0
386.0,1.0,-229.4449603693208,-168.1285875554086,80.0
387.0,1.0,-115.78156542236043,-168.22336902799734,101.0
388.0,1.0,-148.05052568463486,-166.39460717567272,112.0
389.0,1.0,-225.41549659111038,-168.11915067503952,82.0
390.0,1.0,-129.5458989599974,-167.2562233207517,86.0
391.0,1.0,-285.67091371783397,-168.17443255844387,80.0
392.0,1.0,-138.85015905375542,-169.2069119284049,87.0
393.0,1.0,-53.9165374027541,-167.06642278296204,84.0
394.0,1.0,-565.509692593447,-171.46498210945768,102.0
395.0,1.0,-343.20408037865786,-170.93460690088082,82.0
396.0,1.0,-377.9493682993029,-173.68690230998973,99.0
397.0,1.0,-142.42709916621888,-173.6844731952298,138.0
398.0,1.0,-74.44182783427908,-173.4498041173574,60.0
399.0,1.0,-352.64501008262437,-172.7044965346147,102.0
400.0,1.0,-299.34626430056693,-174.83456143142863,108.0
401.0,1.0,-240.10307933136394,-175.27770858716588,64.0
402.0,1.0,-77.98376782071352,-175.3456323291518,63.0
403.0,1.0,-321.27865161193677,-176.995050380141,111.0
404.0,1.0,-212.97143509718111,-179.02465085917254,70.0
405.0,1.0,-154.88322424655155,-179.62574376912116,72.0
406.0,1.0,-83.0334263740378,-177.1994468644539,111.0
407.0,1.0,-395.1454218673593,-179.07506415154833,107.0
408.0,1.0,-476.3046315869163,-182.4703987377716,96.0
409.0,1.0,-113.3978810872542,-182.85088124916223,93.0
410.0,1.0,-211.66428101939323,-184.46891802527588,68.0
411.0,1.0,-72.18318599684403,-183.9715263194656,80.0
412.0,1.0,-309.958185718986,-184.618178332218,71.0
413.0,1.0,-381.71890996036643,-187.48934660522838,96.0
414.0,1.0,-338.7869931687614,-187.66050952106988,100.0
415.0,1.0,-212.24738657685327,-188.10632853408498,121.0
416.0,1.0,-200.31156095866123,-188.66515097184913,87.0
417.0,1.0,-142.13051497076975,-188.79010366295276,114.0
418.0,1.0,-133.49507562535408,-188.98161418571922,77.0
419.0,1.0,-85.4274913459604,-188.91692494589196,71.0
420.0,1.0,-112.33047913007607,-187.55660249435468,78.0
421.0,1.0,-107.36669903049527,-187.56861341239858,78.0
422.0,1.0,-22.94294257946916,-185.03974605767888,120.0
423.0,1.0,-231.39663615116365,-184.8246559011603,113.0
424.0,1.0,-121.70254103234348,-183.45593963478245,99.0
425.0,1.0,-115.91015789906942,-183.30744485978744,88.0
426.0,1.0,-149.68654140537845,-180.83580248142817,85.0
427.0,1.0,-89.51613895926607,-180.0524888817373,65.0
428.0,1.0,-108.32390626036995,-179.93540238217298,74.0
429.0,1.0,-118.97591331427243,-178.17204977553448,75.0
430.0,1.0,-293.38829665100127,-180.25567741675917,109.0
431.0,1.0,-203.53949121461352,-180.0796394791349,64.0
432.0,1.0,-237.03954299710466,-181.48592271486174,107.0
433.0,1.0,-73.3539391899883,-181.35592422883332,63.0
434.0,1.0,-225.25212502051926,-182.2973652948854,74.0
435.0,1.0,-187.5034534535027,-182.94160477171215,75.0
436.0,1.0,-122.30454345089919,-181.8535531512629,85.0
437.0,1.0,-96.01746639944508,-179.0515746733099,67.0
438.0,1.0,-122.07450616144634,-179.31227059614775,109.0
439.0,1.0,-53.72321909865406,-178.99355209210339,77.0
440.0,1.0,-119.91158772780277,-180.09235567570082,78.0
441.0,1.0,-129.95252781119834,-179.4745060517811,116.0
442.0,1.0,-148.25193934603155,-179.60288872214866,83.0
443.0,1.0,-283.66926151946757,-181.09816150815516,90.0
444.0,1.0,-167.40754083208688,-181.85901152999966,98.0
445.0,1.0,-119.51598824730357,-181.67024954688523,90.0
446.0,1.0,-450.69973299293724,-185.1574421809343,129.0
447.0,1.0,-333.53083007151884,-187.6553858874491,100.0
448.0,1.0,-125.82034716595388,-186.40107592329724,80.0
449.0,1.0,-398.3913110564735,-187.33198611140398,82.0
450.0,1.0,-279.3711346449304,-188.2556143923986,125.0
451.0,1.0,-89.61217926428469,-184.57584150556096,68.0
452.0,1.0,-343.0471592275455,-187.08141821450198,143.0
453.0,1.0,-289.81183891244666,-189.0908499602922,97.0
454.0,1.0,-191.63849015950484,-189.3311113029567,100.0
455.0,1.0,-210.7540181396014,-190.4664236820495,100.0
456.0,1.0,-106.59166885770017,-190.54580664831687,121.0
457.0,1.0,-94.39663838911719,-190.4927173470669,65.0
458.0,1.0,-220.39827285874824,-190.98797756284495,86.0
459.0,1.0,-145.63439158328944,-191.32425269978697,110.0
460.0,1.0,-126.83769243166779,-191.50008773563266,83.0
461.0,1.0,-127.91973737207853,-191.7323175633388,118.0
462.0,1.0,-80.22295319781794,-188.66517779645363,62.0
463.0,1.0,-305.2392358819743,-191.54889978239913,78.0
464.0,1.0,-391.3363851435851,-193.88898208385507,88.0
465.0,1.0,-78.41826352586034,-194.07812019987585,78.0
