Episode,Epsilon,Reward,Mean_Reward,Time
0.0,1.0,-361.52841470422703,-361.52841470422703,111.0
1.0,0.95,-123.22274586082926,-242.37558028252815,60.0
2.0,0.9025,-148.65020800642102,-211.13378952382575,73.0
3.0,0.8573749999999999,-97.76988088146449,-182.79281236323544,65.0
4.0,0.8145062499999999,-203.74766038671646,-186.98378196793163,126.0
5.0,0.7737809374999999,-611.5362206365564,-257.7425217460358,131.0
6.0,0.7350918906249998,-129.69450835683278,-239.44994840472106,114.0
7.0,0.6983372960937497,-255.48502194154213,-241.4543325968237,77.0
8.0,0.6634204312890623,-332.4478061708909,-251.56471854949783,96.0
9.0,0.6302494097246091,-290.72012405357987,-255.48025909990602,92.0
10.0,0.5987369392383786,-398.49784411791,-268.4818577379064,90.0
11.0,0.5688000922764596,-14.802689289132957,-247.34192703384193,140.0
12.0,0.5403600876626365,-115.15915292484225,-237.17402133314965,86.0
13.0,0.5133420832795047,-29.10638401968896,-222.312047239331,84.0
14.0,0.48767497911552943,-512.5893893379955,-241.66387004590862,142.0
15.0,0.46329123015975293,-99.47473624383647,-232.77704918327913,123.0
16.0,0.44012666865176525,-360.28433264412865,-240.27747762215265,187.0
17.0,0.41812033521917696,-364.6251376609913,-247.1856809576437,179.0
18.0,0.3972143184582181,-260.43036812810095,-247.8827697560888,191.0
19.0,0.37735360253530714,-261.48653455347954,-248.56295799595836,111.0
20.0,0.35848592240854177,-403.928654834483,-255.96132451207856,252.0
21.0,0.34056162628811465,-221.19560284750168,-254.38106443641598,185.0
22.0,0.3235335449737089,-319.0469830607143,-257.1926261157333,157.0
23.0,0.30735686772502346,-210.0458711733392,-255.22817799313353,126.0
24.0,0.2919890243387723,-413.8099994873574,-261.5714508529025,184.0
25.0,0.27738957312183365,-146.54942945778333,-257.1475269530902,218.0
26.0,0.263520094465742,-65.01800371755675,-250.03161868510747,124.0
27.0,0.25034408974245487,-361.1682504265175,-254.00078410444354,223.0
28.0,0.2378268852553321,-162.77408074014994,-250.85503571257135,214.0
29.0,0.2259355409925655,-547.7983864327609,-260.7531474032443,295.0
30.0,0.2146387639429372,-375.479485495431,-264.45399701912135,184.0
31.0,0.20390682574579033,-73.32097584537927,-258.4810901074419,500.0
32.0,0.1937114844585008,-131.51357726201172,-254.63358971818647,500.0
33.0,0.18402591023557577,-288.73101587344604,-255.63645519334113,221.0
34.0,0.17482461472379698,-90.70884315897732,-250.92423770664504,500.0
35.0,0.16608338398760714,47.69977525486812,-242.6291262354919,500.0
36.0,0.15777921478822676,-377.38439822049224,-246.27116061346487,471.0
37.0,0.14989025404881542,-387.73170600013856,-249.99380654469314,226.0
38.0,0.14239574134637464,-347.2044518970922,-252.48638719475466,97.0
39.0,0.1352759542790559,-220.14862056335613,-251.67794302896965,102.0
40.0,0.1285121565651031,-194.1062839908435,-250.27375622316166,364.0
41.0,0.12208654873684793,-319.9723866068085,-251.93324742277233,253.0
42.0,0.11598222130000553,-216.98285198935758,-251.120447528972,195.0
43.0,0.11018311023500525,-16.644730022148607,-245.79145394927144,346.0
44.0,0.10467395472325498,-106.265929013499,-242.6908867284765,259.0
45.0,0.09944025698709223,-66.85886172908596,-238.8684514024028,313.0
46.0,0.09446824413773762,-17.493781070699896,-234.15835203364315,124.0
47.0,0.08974483193085074,-237.55629141278376,-234.22914243737532,270.0
48.0,0.0852575903343082,-100.75322937248418,-231.50514421156117,178.0
49.0,0.08099471081759278,-246.8405627582345,-231.81185258249465,178.0
50.0,0.07694497527671314,-184.27847947916746,-230.87982565890002,280.0
51.0,0.07309772651287748,-321.09135446656296,-232.61466275135507,284.0
52.0,0.0694428401872336,-279.7085081065658,-233.5032258712647,166.0
53.0,0.0659706981778719,-261.72169643774123,-234.02579014101428,160.0
54.0,0.0626721632689783,-451.1147130835352,-237.97286146724193,289.0
55.0,0.059538555105529384,-58.21094884631983,-234.7628273132969,127.0
56.0,0.05656162735025291,-286.9142921453173,-235.67776529280601,178.0
