Episode,Epsilon,Reward,Mean_Reward,Time
0.0,1.0,-220.25181209356288,-220.25181209356288,90.0
1.0,0.995,-234.51780187661302,-227.38480698508795,80.0
2.0,0.990025,-302.90806082949143,-252.55922493322245,103.0
3.0,0.985074875,-120.05338368091476,-219.43276462014552,123.0
4.0,0.9801495006250001,-281.87657079583846,-231.9215258552841,106.0
5.0,0.9752487531218751,-161.4447516544477,-220.1753968218114,111.0
6.0,0.9703725093562657,-65.07137129150372,-198.0176788889103,77.0
7.0,0.9655206468094844,-111.15066102894288,-187.15930165641436,106.0
8.0,0.960693043575437,-129.99064315848847,-180.80722848997814,102.0
9.0,0.9558895783575597,-222.23725254089848,-184.95023089507018,80.0
10.0,0.9511101304657719,-57.57091240383332,-173.37029285041228,91.0
11.0,0.946354579813443,-346.89528367105186,-187.8307087521322,70.0
12.0,0.9416228069143757,-258.5106276997566,-193.26762559425717,95.0
13.0,0.9369146928798039,-66.44879296032548,-184.20913754897634,104.0
14.0,0.9322301194154049,-251.12105941844595,-188.66993234027433,91.0
15.0,0.9275689688183278,-281.35808809016095,-194.46294207464223,112.0
16.0,0.9229311239742362,-106.82770813677755,-189.30792831359136,83.0
17.0,0.918316468354365,-119.14021259502091,-185.40972188478187,110.0
18.0,0.9137248860125932,-209.75652486147752,-186.69113256776586,103.0
19.0,0.9091562615825302,-189.21025636439572,-186.81708875759733,122.0
20.0,0.9046104802746175,-77.39886821667423,-181.60669730326768,136.0
21.0,0.9000874278732445,-126.81913069042754,-179.1163533663204,79.0
22.0,0.8955869907338783,-106.66396352898535,-175.9662494603493,117.0
23.0,0.8911090557802088,-259.1543132641908,-179.43241878550938,104.0
24.0,0.8866535105013078,-131.65250944532198,-177.52122241190187,84.0
25.0,0.8822202429488013,-280.96310209661794,-181.4997562459294,75.0
26.0,0.8778091417340573,-83.05697437186491,-177.85372728763073,103.0
27.0,0.8734200960253871,-102.02414317289521,-175.1455278549616,107.0
28.0,0.8690529955452602,6.429882535845778,-168.88430680700276,138.0
29.0,0.8647077305675338,-76.85025958288907,-165.81650523286564,89.0
30.0,0.8603841919146962,-71.86218799191306,-162.78572080573815,101.0
31.0,0.8560822709551227,-118.6035961127178,-161.40502940908124,94.0
32.0,0.851801859600347,-71.10114382960484,-158.66854802788498,105.0
33.0,0.8475428503023453,-212.50184919713593,-160.25188041521588,93.0
34.0,0.8433051360508336,-99.54687792056203,-158.5174517725115,98.0
35.0,0.8390886103705794,-191.9310431360699,-159.4456070881659,94.0
36.0,0.8348931673187264,-181.9716900843186,-160.05442014211596,119.0
37.0,0.8307187014821328,-107.61343915324036,-158.67439432661925,87.0
38.0,0.8265651079747222,-57.626160703255444,-156.08341397730223,131.0
39.0,0.8224322824348486,-137.39402320425933,-155.61617920797616,122.0
40.0,0.8183201210226743,-201.69569510583335,-156.74006983963122,115.0
41.0,0.8142285204175609,-246.20378946953414,-158.87015840224797,135.0
42.0,0.810157377815473,-138.36583765602035,-158.39331373373105,103.0
43.0,0.8061065909263957,-51.43325441107048,-155.96240329457967,135.0
44.0,0.8020760579717637,-67.2855383446298,-153.99180629569187,92.0
45.0,0.798065677681905,-351.364868392272,-158.2825250369219,144.0
46.0,0.7940753492934954,-132.31024545561988,-157.7299233437027,92.0
47.0,0.7901049725470279,-97.9993649542909,-156.48553671058994,83.0
48.0,0.7861544476842928,-176.57589071172555,-156.8955439351029,115.0
49.0,0.7822236754458713,-208.19326588158484,-157.92149837403255,108.0
50.0,0.778312557068642,-152.11578306140268,-157.80766081888294,91.0
51.0,0.7744209942832988,-176.4631853814618,-158.16642090662484,114.0
52.0,0.7705488893118823,-275.48233673524874,-160.37992875244794,101.0
53.0,0.7666961448653229,-239.3161221677807,-161.84171011199112,128.0
54.0,0.7628626641409962,-124.0076237144122,-161.15381763203516,64.0
55.0,0.7590483508202912,-153.37893342858916,-161.01498041411648,76.0
56.0,0.7552531090661897,-47.77856624789487,-159.02837665681434,92.0
57.0,0.7514768435208588,-90.52361737708493,-157.84726011750865,110.0
58.0,0.7477194593032545,-141.48804655772756,-157.56998531141068,123.0
59.0,0.7439808620067382,-51.81713352259362,-155.80743778159706,66.0
60.0,0.7402609576967045,-183.2690102865746,-156.2576274947934,79.0
61.0,0.736559652908221,-53.24441579783698,-154.59612408032638,129.0
62.0,0.7328768546436799,-99.35700625569368,-153.71931268628458,77.0
63.0,0.7292124703704616,-77.81194499223399,-152.53326006606505,82.0
64.0,0.7255664080186093,-72.76406728588341,-151.3060417156007,142.0
65.0,0.7219385759785162,-57.36247454301154,-149.88265433419787,113.0
66.0,0.7183288830986236,-77.0520876358661,-148.79563095064066,77.0
67.0,0.7147372386831305,-111.9638558472147,-148.25398719911968,124.0
68.0,0.7111635524897149,-214.42186818575948,-149.21294199602752,110.0
69.0,0.7076077347272662,-125.69562020472347,-148.87698025615177,95.0
70.0,0.7040696960536299,-257.08839651909693,-150.40108471055945,156.0
71.0,0.7005493475733617,-40.93374517342282,-148.88070499476584,146.0
72.0,0.697046600835495,-143.3127429652991,-148.8044315423074,130.0
73.0,0.6935613678313175,-38.32373865036368,-147.3114492059298,163.0
74.0,0.6900935609921609,-70.87118035685867,-146.2922456212755,96.0
75.0,0.6866430931872001,27.407023537958366,-144.0067289218119,85.0
76.0,0.6832098777212641,-50.411802253166044,-142.79121039364767,78.0
77.0,0.6797938283326578,-53.341914861380175,-141.64442455349038,138.0
78.0,0.6763948591909945,-49.528659352064565,-140.47840220916854,144.0
79.0,0.6730128848950395,89.44097465370251,-137.60440999838266,500.0
80.0,0.6696478204705644,-91.10565706644323,-137.03035132021057,126.0
81.0,0.6662995813682115,-77.92054850276423,-136.3095000663393,110.0
82.0,0.6629680834613705,-73.96997151873174,-135.5584214091392,135.0
83.0,0.6596532430440636,-180.2763953232404,-136.09077824144993,105.0
84.0,0.6563549768288433,-154.84656621588488,-136.31143457056095,119.0
85.0,0.653073201944699,-50.719774711144524,-135.3161827117305,148.0
86.0,0.6498078359349755,-2.0260394206418653,-133.78411209918926,135.0
