Episode,Epsilon,Reward,Mean_Reward,Time
0.0,1.0,-167.80851898607034,-167.80851898607034,78.0
1.0,0.995,-127.64664537848763,-147.72758218227898,113.0
2.0,0.990025,-145.05559236465092,-146.83691890973628,66.0
3.0,0.985074875,-16.837313142601516,-114.33701746795259,119.0
4.0,0.9801495006250001,-196.45834789695112,-130.76128355375232,88.0
5.0,0.9752487531218751,-225.95491637277183,-146.6268890235889,101.0
6.0,0.9703725093562657,-155.92032859457987,-147.95452324801616,65.0
7.0,0.9655206468094844,-346.28419374031756,-172.74573205955386,113.0
8.0,0.960693043575437,-350.39499974628154,-192.48453958030137,101.0
9.0,0.9558895783575597,-186.72949698585228,-191.90903532085645,77.0
10.0,0.9511101304657719,-100.360395748139,-183.58643172333666,86.0
11.0,0.946354579813443,-260.59559518110757,-190.00386201148424,85.0
12.0,0.9416228069143757,-383.21360733723105,-204.86615011346478,108.0
13.0,0.9369146928798039,-132.21860445757804,-199.67703970947287,105.0
14.0,0.9322301194154049,-103.95046352977678,-193.2952679641598,64.0
15.0,0.9275689688183278,-396.1980300701737,-205.97669059578567,97.0
16.0,0.9229311239742362,-355.638396611662,-214.78032036142545,89.0
17.0,0.918316468354365,-151.1976798664044,-211.2479514450354,63.0
18.0,0.9137248860125932,-101.39537170126773,-205.4662367216792,136.0
19.0,0.9091562615825302,-198.9090585455109,-205.1383778128708,119.0
20.0,0.9046104802746175,21.821031471666913,-194.33078689455948,93.0
21.0,0.9000874278732445,-117.29294038553232,-190.8290665986946,88.0
22.0,0.8955869907338783,-276.6760863202179,-194.56154571702172,112.0
23.0,0.8911090557802088,-122.5278832577043,-191.56014311455013,97.0
24.0,0.8866535105013078,-131.6211575997026,-189.1625836939562,117.0
25.0,0.8822202429488013,-138.557408702635,-187.21623080967464,77.0
26.0,0.8778091417340573,-105.47905859770839,-184.18892813515737,66.0
27.0,0.8734200960253871,-109.75237325133617,-181.53047974644946,63.0
28.0,0.8690529955452602,-116.91328533669892,-179.30230062887188,97.0
29.0,0.8647077305675338,-83.40844502126697,-176.10583877528504,67.0
30.0,0.8603841919146962,-371.61364795717236,-182.4125422972814,80.0
31.0,0.8560822709551227,-106.99834664152338,-180.05584868303896,64.0
32.0,0.851801859600347,-85.9185579450569,-177.20320350916072,90.0
33.0,0.8475428503023453,-160.51692083324795,-176.71243048928093,95.0
34.0,0.8433051360508336,-174.6339749681794,-176.65304604582087,73.0
35.0,0.8390886103705794,-246.83865454765322,-178.60264628198289,70.0
36.0,0.8348931673187264,-175.98353979455953,-178.53185962016065,85.0
37.0,0.8307187014821328,-145.09066933100377,-177.65182829676178,124.0
38.0,0.8265651079747222,-165.0223039059337,-177.3279943380226,122.0
39.0,0.8224322824348486,-271.00103241844454,-179.66982029003316,107.0
40.0,0.8183201210226743,-567.7245166467965,-189.13456898166154,107.0
41.0,0.8142285204175609,-362.72946609079753,-193.26778081759335,90.0
42.0,0.810157377815473,-148.9557354627472,-192.2372681349225,71.0
43.0,0.8061065909263957,-213.1557217446399,-192.71268753514335,118.0
44.0,0.8020760579717637,-215.00612631720588,-193.20809728585587,70.0
