Episode,Epsilon,Reward,Mean_Reward,Time
0.0,1.0,-206.10994494231966,-206.10994494231966,78.0
1.0,0.995,-343.5748683291561,-274.8424066357379,100.0
2.0,0.990025,-2.579837180948843,-184.0882168174749,128.0
3.0,0.985074875,-116.27200895032047,-167.1341648506863,70.0
4.0,0.9801495006250001,-92.62854037368145,-152.2330399552853,75.0
5.0,0.9752487531218751,-211.3931962952821,-162.09306601195144,84.0
6.0,0.9703725093562657,-91.731791297593,-152.04145533847168,123.0
7.0,0.9655206468094844,-48.283435803469104,-139.07170289659635,84.0
8.0,0.960693043575437,-84.48065636270923,-133.0060310594978,63.0
9.0,0.9558895783575597,-124.09636006514619,-132.11506396006263,77.0
10.0,0.9511101304657719,-129.02060649673146,-131.83374964521434,101.0
11.0,0.946354579813443,-113.80013618717227,-130.33094852371082,141.0
12.0,0.9416228069143757,-87.430121504996,-127.0308849068866,110.0
13.0,0.9369146928798039,-338.5388277742898,-142.1385951117011,93.0
14.0,0.9322301194154049,-399.18604775897046,-159.2750919548524,101.0
15.0,0.9275689688183278,-111.49546085085944,-156.28886501085285,88.0
16.0,0.9229311239742362,-56.510172715655116,-150.41953016995888,66.0
17.0,0.918316468354365,-162.82532596199604,-151.10874104729427,110.0
18.0,0.9137248860125932,-593.2962919334276,-174.38177004130128,114.0
19.0,0.9091562615825302,-84.50663251557624,-169.88801316501502,70.0
20.0,0.9046104802746175,-518.0662678245667,-186.4679300535651,96.0
21.0,0.9000874278732445,-441.7721757386969,-198.07266849379837,89.0
22.0,0.8955869907338783,-49.87270602997326,-191.62919186493642,147.0
23.0,0.8911090557802088,-136.8267010323301,-189.34575474691118,141.0
24.0,0.8866535105013078,-114.11260892505348,-186.33642891403687,84.0
25.0,0.8822202429488013,-106.93256385833469,-183.2824341042022,109.0
26.0,0.8778091417340573,-76.36774926202091,-179.3226309618992,71.0
27.0,0.8734200960253871,-121.57361532674588,-177.26016611778658,72.0
28.0,0.8690529955452602,-138.33907891427447,-175.91805966249305,100.0
29.0,0.8647077305675338,-301.6429464349394,-180.10888922157457,120.0
30.0,0.8603841919146962,-447.38032606508534,-188.73054847459107,80.0
31.0,0.8560822709551227,-260.97013619974666,-190.98803559100213,120.0
32.0,0.851801859600347,-118.42484546306514,-188.78915104167072,128.0
33.0,0.8475428503023453,-154.1866614469161,-187.77143075947205,103.0
34.0,0.8433051360508336,-119.97480916420349,-185.83438442817865,119.0
35.0,0.8390886103705794,-432.03459277218474,-192.67327910440105,105.0
36.0,0.8348931673187264,-48.374279889680906,-188.77330615265186,96.0
37.0,0.8307187014821328,-58.60763538409002,-185.34789376400548,138.0
38.0,0.8265651079747222,-379.67171053710723,-190.33055573254654,121.0
39.0,0.8224322824348486,-40.68515530097288,-186.58942072175722,69.0
40.0,0.8183201210226743,-207.55879819248668,-187.1008689527506,119.0
41.0,0.8142285204175609,-333.0183196121885,-190.5750939684515,170.0
42.0,0.810157377815473,-105.32769051416298,-188.59259621370063,119.0
43.0,0.8061065909263957,-51.421896566439145,-185.4750803126265,111.0
44.0,0.8020760579717637,-277.1003719228661,-187.51119790396515,100.0
45.0,0.798065677681905,-399.2859866068779,-192.1149976583763,129.0
46.0,0.7940753492934954,-236.7147706769423,-193.06392899919686,97.0
47.0,0.7901049725470279,-436.17602680650265,-198.12876437018244,124.0
48.0,0.7861544476842928,-152.75415244084874,-197.20275188182868,103.0
49.0,0.7822236754458713,-127.54437673315606,-195.80958437885522,115.0
50.0,0.778312557068642,-114.70056145757901,-194.21921138039883,127.0
51.0,0.7744209942832988,-89.86696986602658,-192.21243750512244,125.0
52.0,0.7705488893118823,-263.4129343179587,-193.55584310536466,119.0
53.0,0.7666961448653229,-105.78760693508987,-191.9305053985077,109.0
54.0,0.7628626641409962,-437.25775470485127,-196.39100084044122,137.0
55.0,0.7590483508202912,-176.99510664942198,-196.04464558703012,135.0
56.0,0.7552531090661897,-97.71980452561178,-194.31964837542628,93.0
57.0,0.7514768435208588,-168.15252660382748,-193.86849110350218,100.0
58.0,0.7477194593032545,-514.7950611554173,-199.30792449421259,139.0
59.0,0.7439808620067382,-213.3252555029619,-199.54154667769174,127.0
60.0,0.7402609576967045,-174.41834175918802,-199.12969085935563,121.0
61.0,0.736559652908221,-181.94326129093204,-198.85249038244555,132.0
62.0,0.7328768546436799,-114.83279840538371,-197.51884447804773,79.0
63.0,0.7292124703704616,-384.3909177596438,-200.43872062307273,140.0
64.0,0.7255664080186093,-512.0748726048321,-205.23312296125363,151.0
65.0,0.7219385759785162,-267.36602936579254,-206.17453063404966,137.0
66.0,0.7183288830986236,-92.45353654898851,-204.47720236412337,101.0
67.0,0.7147372386831305,-45.751417828165316,-202.1429996503593,139.0
68.0,0.7111635524897149,-212.42973943650833,-202.29208283566578,140.0
69.0,0.7076077347272662,-221.32371390443,-202.5639632795053,188.0
70.0,0.7040696960536299,-253.60357485342774,-203.28283104815208,121.0
71.0,0.7005493475733617,-227.86902858672326,-203.62430601396557,131.0
72.0,0.697046600835495,-31.270458076764115,-201.26329439838744,114.0
73.0,0.6935613678313175,-178.22395808537522,-200.95195201577917,107.0
74.0,0.6900935609921609,-333.89532048752005,-202.72453026206904,145.0
75.0,0.6866430931872001,-311.74127391583045,-204.15896109961852,132.0
76.0,0.6832098777212641,-324.5694981258602,-205.72273430775155,101.0
77.0,0.6797938283326578,-230.5874090533129,-206.04151218910488,120.0
78.0,0.6763948591909945,-280.54429581836206,-206.9845853996018,197.0
