,Episode,Epsilon,Reward,Mean_Reward,Time
378,378.0,0.15035730121053842,-19.682618662497163,14.174528674407945,500.0
379,379.0,0.14960551470448571,4.030353463795074,14.042136961837564,500.0
380,380.0,0.14885748713096328,42.57393862029061,14.145950825314944,500.0
381,381.0,0.14811319969530845,39.2950725948215,14.430820254889097,500.0
382,382.0,0.1473726336968319,-0.3271273997290143,14.638704168849983,500.0
383,383.0,0.14663577052834775,-15.977766809780423,16.553754705153466,500.0
384,384.0,0.14590259167570602,4.311880004849929,16.672260736639622,500.0
385,385.0,0.1451730787173275,-3.4472972656413305,16.840022266075035,500.0
386,386.0,0.14444721332374086,27.489452557153413,17.079318525554058,500.0
387,387.0,0.14372497725712216,-21.738764155328266,16.56735950912707,500.0
388,388.0,0.14300635237083656,12.610313098650014,15.99600816410686,500.0
389,389.0,0.14229132060898236,62.76903500116793,16.259577658493086,500.0
390,390.0,0.14157986400593744,11.229397204842924,16.407972402875835,500.0
391,391.0,0.14087196468590776,11.013558457799245,16.0556691125958,500.0
392,392.0,0.14016760486247823,18.090152782999912,16.663585930538844,500.0
393,393.0,0.13946676683816583,-9.021591510623887,17.566761710811864,500.0
394,394.0,0.138769433003975,15.784008995152524,17.655673065909887,500.0
395,395.0,0.13807558583895513,-14.743239213018962,16.61114989466777,500.0
396,396.0,0.13738520790976036,-20.86862004239707,19.03304777968217,500.0
397,397.0,0.13669828187021155,-26.956150962197352,18.522014831940556,500.0
398,398.0,0.13601479046086049,16.839400774190747,17.92190551114558,500.0
399,399.0,0.1353347165085562,1.0516426882412429,17.304979262235832,500.0
400,400.0,0.1346580429260134,-16.346348734961282,17.824144494420715,500.0
401,401.0,0.13398475271138335,-22.62790562361239,17.23316733370072,500.0
402,402.0,0.13331482894782642,-60.284125486194995,16.81443380669296,500.0
403,403.0,0.13264825480308728,11.421267402600117,16.429921648962882,500.0
404,404.0,0.13198501352907185,8.036936831337776,16.34950070773182,500.0
405,405.0,0.1313250884614265,34.43274185919367,16.595781684238876,500.0
406,406.0,0.13066846301911936,-24.229763351677413,16.165852685041358,500.0
407,407.0,0.13001512070402377,-25.974145302646473,15.521293795342322,500.0
408,408.0,0.12936504510050365,-19.021168945324018,14.920296525147979,500.0
409,409.0,0.12871821987500112,-16.78983171616034,14.609133968241897,500.0
410,410.0,0.12807462877562611,19.43044807223507,14.709677945575645,500.0
411,411.0,0.12743425563174798,13.484006727597691,13.569354432415418,500.0
412,412.0,0.12679708435358925,9.397711343721117,13.903725144186003,500.0
413,413.0,0.1261630989318213,-25.316228241261612,13.305529786478303,500.0
414,414.0,0.1255322834371622,-28.398366093282288,13.250483743022048,500.0
415,415.0,0.12490462201997637,28.224198926867818,13.296837649440317,500.0
416,416.0,0.1242800989098765,-1.7853590911252424,13.09409303250511,500.0
417,417.0,0.12365869841532712,23.750100004388592,13.273373450607712,500.0
418,418.0,0.12304040492325048,-20.06274636385398,12.63995771988185,500.0
419,419.0,0.12242520289863423,21.26005933214371,13.109660871889552,500.0
420,420.0,0.12181307688414106,1.159893737905308,13.058149405387544,500.0
421,421.0,0.12120401149972035,5.333723010885568,13.11060411049468,500.0
422,422.0,0.12059799144222175,46.14508425388206,13.256138840411092,500.0
423,423.0,0.11999500148501063,-3.0599664907624193,13.276451143804193,500.0
424,424.0,0.11939502647758558,1.8582257941883624,13.063873794116747,500.0
425,425.0,0.11879805134519765,10.186902761551112,12.720703323207408,500.0
426,426.0,0.11820406108847166,12.627542826359093,12.411350733517393,500.0
427,427.0,0.1176130407830293,-22.471067956534778,11.636601876377034,500.0
428,428.0,0.11702497557911415,-19.976057636738695,11.479433545298392,500.0
429,429.0,0.11643985070121858,-19.012935947616093,11.242426028927742,500.0
430,430.0,0.11585765144771248,18.723180181299135,10.991718859892718,500.0
431,431.0,0.11527836319047392,-5.577628108935138,11.388999359776642,500.0
432,432.0,0.11470197137452155,25.325392082930982,11.333915055306566,500.0
433,433.0,0.11412846151764894,-6.564069537769625,11.201481744946191,500.0
434,434.0,0.1135578192100607,-41.820373863138165,10.811104408693465,500.0
435,435.0,0.11299003011401039,11.604836593545492,10.961893487077258,500.0
436,436.0,0.11242507996344034,17.365047423017906,10.865924279379751,500.0
437,437.0,0.11186295456362313,27.566458795620708,10.889402224662911,500.0
438,438.0,0.11130363979080501,19.031442895006997,11.113129619396018,500.0
439,439.0,0.11074712159185099,45.93413372489999,11.223207325830751,500.0
440,440.0,0.11019338598389174,24.55267720401565,10.973572661108719,500.0
441,441.0,0.10964241905397228,10.842366286962019,10.718340644969338,500.0
442,442.0,0.10909420695870241,44.30283953282111,11.068802873841799,500.0
443,443.0,0.1085487359239089,2.2452727892395625,10.854417460507777,500.0
444,444.0,0.10800599224428936,-6.011428642786384,10.340203138780922,500.0
445,445.0,0.10746596228306791,-5.806712938787129,10.214130640431687,500.0
446,446.0,0.10692863247165257,42.355279895050444,10.433714409967601,500.0
447,447.0,0.1063939893092943,28.9179823699848,10.758165613338553,500.0
448,448.0,0.10586201936274783,-3.199420742413775,10.24052895022725,500.0
449,449.0,0.10533270926593409,20.87699542447928,10.18027893145447,500.0
450,450.0,0.10480604571960442,-6.359965695754088,9.788063512702196,500.0
451,451.0,0.1042820154910064,-12.878247401131569,9.60825704188495,500.0
452,452.0,0.10376060541355137,34.74607850538574,9.408747827502175,500.0
453,453.0,0.1032418023864836,16.666533008910374,9.18446156472521,500.0
454,454.0,0.10272559337455119,15.18811224242774,8.871665150914824,500.0
455,455.0,0.10221196540767843,0.8594507590352074,8.830041478967841,500.0
456,456.0,0.10170090558064004,23.71122091861378,8.820737067156564,500.0
457,457.0,0.10119240105273684,35.315102959089565,9.353175263541559,500.0
458,458.0,0.10068643904747315,4.806685653242816,9.460134611003976,500.0
459,459.0,0.10018300685223579,21.526151083150157,8.870076868943125,500.0
460,460.0,0.0996820918179746,2.7808937183975764,8.604061149096179,500.0
461,461.0,0.09918368135888474,51.94707892157825,8.352015909315462,500.0
462,462.0,0.09868776295209031,-30.150475789823883,7.896583328830599,500.0
463,463.0,0.09819432413732986,56.659459005049555,8.024663865040482,500.0
464,464.0,0.09770335251664321,9.074899448955456,7.414927576002656,500.0
465,465.0,0.09721483575406,-8.652729279446842,7.412761699433003,500.0
466,466.0,0.09672876157528969,22.258001370599125,6.969491825025781,500.0
467,467.0,0.09624511776741324,3.23417002480258,6.709306816104674,500.0
468,468.0,0.09576389217857617,-21.05883187031171,6.253507127363175,500.0
469,469.0,0.09528507271768329,35.016347411397476,6.930951972209898,500.0
470,470.0,0.09480864735409487,23.324232009877946,6.960947678592192,500.0
471,471.0,0.0943346041173244,31.53029332059276,7.3229955284657695,500.0
472,472.0,0.09386293109673778,35.41158196720666,7.025708621624165,500.0
473,473.0,0.09339361644125409,45.98622719056192,7.573451017305035,500.0
474,474.0,0.09292664835904782,48.04711798765368,8.23393503467167,500.0
475,475.0,0.09246201511725258,61.46649620046048,8.595782314502541,500.0
476,476.0,0.09199970504166631,56.12207792490632,9.15537659238055,500.0
477,477.0,0.09153970651645797,0.7001902859801366,8.836602793722978,500.0
478,478.0,0.09108200798387568,21.001391524779894,9.243442895595749,500.0
479,479.0,0.0906265979439563,38.997349777371895,9.593112858731518,500.0
480,480.0,0.09017346495423652,-23.14988563412031,8.935874616187407,500.0
481,481.0,0.08972259762946533,-62.62023080763356,7.9167215821628565,421.0
482,482.0,0.089273984641318,63.27005991992985,8.552693455359444,500.0
483,483.0,0.0888276147181114,3.1096717785689942,8.74356784124294,500.0
484,484.0,0.08838347664452084,23.517872550827402,8.935627766702714,500.0
485,485.0,0.08794155926129824,27.998586890584566,9.250086608264974,500.0
486,486.0,0.08750185146499175,37.713167581583825,9.352323758509277,500.0
487,487.0,0.08706434220766679,49.60840660513492,10.06579546611391,500.0
488,488.0,0.08662902049662846,11.978642993563284,10.05947876506304,500.0
489,489.0,0.08619587539414532,-39.80220267374535,9.033766388313907,500.0
490,490.0,0.08576489601717459,10.848089554940273,9.029953311814882,500.0
491,491.0,0.08533607153708872,25.342040832053154,9.17323813555742,500.0
492,492.0,0.08490939117940327,25.965343953104657,9.25199004725847,500.0
493,493.0,0.08448484422350626,-36.262279397558565,8.979583168389121,500.0
494,494.0,0.08406242000238873,67.61008726068363,9.497843951044432,500.0
495,495.0,0.08364210790237678,25.385694429035194,9.899133287464974,500.0
496,496.0,0.0832238973628649,13.561433815205833,10.243433826041002,500.0
497,497.0,0.08280777787605056,9.399434902629029,10.606989684689268,500.0
498,498.0,0.08239373898667031,17.654802792567033,10.61514370487303,500.0
499,499.0,0.08198177029173696,25.199241591815564,10.856619693908774,500.0
500,500.0,0.08157186144027828,-8.675059930066089,10.933332581957725,500.0
501,501.0,0.0811640021330769,37.29038827099201,11.532515520903768,500.0
502,502.0,0.08075818212241151,7.351770742114255,12.20887448318686,500.0
503,503.0,0.08035439121179945,-3.700522987010034,12.05765657929076,500.0
504,504.0,0.07995261925574046,25.81973710082605,12.235484581985643,500.0
505,505.0,0.07955285615946175,63.7626548300553,12.52878371169426,500.0
506,506.0,0.07915509187866444,35.02047945248211,13.121286139735853,500.0
507,507.0,0.07875931641927113,6.797572202788975,13.44900331479021,500.0
508,508.0,0.07836551983717477,6.244348008059774,13.701658484324048,500.0
509,509.0,0.07797369223798889,35.93197187597683,14.22887652024542,500.0
510,510.0,0.07758382377679894,-5.069056083773205,13.983881478685339,500.0
511,511.0,0.07719590465791494,-17.70492965622269,13.67199211484713,500.0
512,512.0,0.07680992513462537,36.61109148597258,13.944125916269648,500.0
513,513.0,0.07642587550895225,14.751999269143381,14.344808191373698,500.0
514,514.0,0.07604374613140748,-8.482473453626993,14.54396711777025,500.0
515,515.0,0.07566352740075044,28.525341664855347,14.546978545150127,500.0
516,516.0,0.07528520976374668,22.51831751196594,14.790015311181039,500.0
517,517.0,0.07490878371492794,37.52838346980006,14.927798145835155,500.0
518,518.0,0.0745342397963533,53.805854752299666,15.66648415699669,500.0
519,519.0,0.07416156859737154,34.66663180411256,15.800549881716377,500.0
520,520.0,0.07379076075438468,34.316611817533975,16.132117062512663,500.0
521,521.0,0.07342180695061275,45.715393856620814,16.535933770970015,500.0
522,522.0,0.07305469791585968,36.181243302113955,16.436295361452334,500.0
523,523.0,0.07268942442628039,28.408134329923925,16.7509763696592,500.0
524,524.0,0.07232597730414898,26.760458423936697,16.99999869595668,500.0
525,525.0,0.07196434741762824,88.40485109613414,17.78217817930251,500.0
526,526.0,0.0716045256805401,44.59957376273522,18.101898488666272,500.0
527,527.0,0.0712465030521374,1.0616977925397753,18.337226146157015,500.0
528,528.0,0.0708902705368767,9.396091303186655,18.630947635556268,500.0
529,529.0,0.07053581918419231,37.19857723361932,19.193062767368627,500.0
530,530.0,0.07018314008827135,73.16098318647893,19.737440797420426,500.0
531,531.0,0.06983222438783,37.220765833623176,20.165424736846006,500.0
532,532.0,0.06948306326589085,63.683521406756554,20.549006030084264,500.0
533,533.0,0.0691356479495614,-34.20823096671174,20.27256441579484,313.0
534,534.0,0.06878996970981359,46.830145445309896,21.15906960887932,500.0
535,535.0,0.06844601986126451,40.583429009206995,21.44885553303594,500.0
536,536.0,0.06810378976195819,-25.151323087784085,21.02369182792792,500.0
537,537.0,0.0677632708131484,38.88545344042302,21.136881774375944,500.0
538,538.0,0.06742445445908266,35.107021611789065,21.297637561543766,500.0
539,539.0,0.06708733218678724,14.146591877960475,20.979762143074367,500.0
540,540.0,0.0667518955258533,-6.3862791123139315,20.670372579911074,500.0
541,541.0,0.06641813604822402,56.478723364960416,21.126736150691055,500.0
542,542.0,0.0660860453679829,-11.058659909857544,20.573121156264268,500.0
543,543.0,0.06575561514114299,10.392446011236888,20.654592888484245,500.0
544,544.0,0.06542683706543727,6.214171205242604,20.776848886964537,500.0
545,545.0,0.06509970288011008,84.78324452127724,21.682748461565176,500.0
546,546.0,0.06477420436570952,28.89215309904724,21.548117193605144,500.0
547,547.0,0.06445033334388098,14.035620447898685,21.399293574384277,500.0
548,548.0,0.06412808167716157,7.303542985065392,21.50432321165907,500.0
549,549.0,0.06380744126877576,19.507372583704168,21.490626983251317,500.0
550,550.0,0.06348840406243188,41.65173012964043,21.970743941505262,500.0
551,551.0,0.06317096204211972,-4.721709282226399,22.052309322694313,500.0
552,552.0,0.06285510723190912,37.17266427214932,22.076575180361953,500.0
553,553.0,0.06254083169574957,49.676484644630484,22.40667469671915,500.0
554,554.0,0.062228127537270826,68.20353094848004,22.936828883779675,500.0
555,555.0,0.06191698689958447,47.508417311455304,23.403318549303876,500.0
556,556.0,0.061607401965086545,41.03074754514716,23.57651381556921,500.0
557,557.0,0.06129936495526111,27.519833432654924,23.498561120304867,500.0
558,558.0,0.0609928681304848,59.1453553320314,24.041947817092755,500.0
559,559.0,0.060687903789832374,10.07892575860185,23.927475563847274,500.0
560,560.0,0.06038446427088321,58.56233733607655,24.48529000002406,500.0
561,561.0,0.06008254194952879,43.221445290651964,24.398033663714795,500.0
562,562.0,0.05978212923978115,49.14363526098964,25.190974774222934,500.0
563,563.0,0.05948321859358224,-14.646508688618198,24.47791509728625,500.0
564,564.0,0.05918580250061433,84.19411036676992,25.229107206464402,500.0
565,565.0,0.058889873488111255,23.924169386499415,25.554876193123864,500.0
566,566.0,0.058595424120670696,74.85662339218652,26.080862413339734,500.0
567,567.0,0.05830244700006734,-218.33172310637872,23.86520348202792,278.0
568,568.0,0.058010934765067,26.270737970524785,24.33849918043628,500.0
569,569.0,0.05772088009124167,16.591635662974976,24.154252062952065,500.0
570,570.0,0.05743227569078546,70.14416414720803,24.62245138432536,500.0
571,571.0,0.05714511431233153,-14.098240922572417,24.16616604189371,500.0
572,572.0,0.05685938874076987,29.681612211314654,24.108866344334782,500.0
573,573.0,0.056575091797066025,-33.861021470438544,23.310393857724783,500.0
574,574.0,0.056292216338080694,13.52666633802963,22.96518934122854,500.0
575,575.0,0.05601075525639029,36.23043424769199,22.71282872170086,500.0
576,576.0,0.05573070148010834,63.26876186895531,22.784295561141352,500.0
577,577.0,0.0554520479727078,50.80936764474238,23.285387334728977,500.0
578,578.0,0.05517478773284426,9.749504109187185,23.172868460573042,500.0
579,579.0,0.05489891379418004,50.633252974313095,23.289227492542455,500.0
580,580.0,0.05462441922520914,29.76286876521642,23.818355036535827,500.0
581,581.0,0.0543512971290831,0.9534488882730583,24.454091833494896,500.0
582,582.0,0.05407954064343768,-15.774388922663306,23.663647345068966,500.0
583,583.0,0.05380914294022049,-13.70320139062607,23.495518613377012,500.0
584,584.0,0.05354009722551939,-21.16746856699683,23.048665202198773,500.0
585,585.0,0.05327239673939179,46.62386123758575,23.234917945668784,500.0
586,586.0,0.053006034755694834,10.183790468709706,22.95962417454004,500.0
587,587.0,0.052741004581916356,5.807133563339426,22.521611444122083,500.0
588,588.0,0.052477299559006776,15.607005136889935,22.55789506555535,500.0
589,589.0,0.052214913061211746,28.41726117052711,23.24008970399807,500.0
590,590.0,0.05195383849590569,11.487862732299348,23.246487435771666,500.0
591,591.0,0.05169406930342616,37.927090729861845,23.372337934749748,500.0
592,592.0,0.05143559895690903,-26.919280457976544,22.84349169063894,500.0
593,593.0,0.051178420962124486,-9.029572448309956,23.115818760131425,500.0
594,594.0,0.05092252885731386,38.950066665294834,22.82921855417754,500.0
595,595.0,0.05066791621302729,24.312328644802673,22.818484896335214,500.0
596,596.0,0.05041457663196215,13.753661019967945,22.820407168382836,500.0
597,597.0,0.050162503748802344,34.83479318505942,23.07476075120714,500.0
598,598.0,0.049911691230058335,-11.045385805441041,22.78775886522706,500.0
599,599.0,0.04966213277390804,15.19322147741441,22.687698664083044,500.0
600,600.0,0.0494138221100385,86.50931753985152,23.639542438782215,500.0
601,601.0,0.04916675299948831,69.96736658919382,23.966312221964234,500.0
602,602.0,0.04892091923449087,50.72819367704648,24.400076451313552,500.0
603,603.0,0.04867631463831842,42.49679753532179,24.862049656536882,500.0
604,604.0,0.048432933065126825,87.9929025997023,25.48378131152564,500.0
605,605.0,0.048190768399801194,47.91915820959586,25.325346345321044,500.0
606,606.0,0.04794981455780219,36.67574063058298,25.341898957102053,500.0
607,607.0,0.04771006548501318,11.287826768849781,25.386801502762665,500.0
608,608.0,0.047471515157588115,24.573967815981266,25.57009770084188,500.0
609,609.0,0.047234157581800176,70.73447480084936,25.918122730090605,500.0
610,610.0,0.046997986793891174,14.399512939214366,26.112808420320476,500.0
611,611.0,0.04676299685992172,74.72253291507884,27.037083046033494,500.0
612,612.0,0.04652918187562211,51.746232685768575,27.188434458031455,500.0
613,613.0,0.046296535966244,27.650586204753274,27.317420327387552,500.0
614,614.0,0.046065053286412784,-8.483482708297094,27.31741023484085,500.0
615,615.0,0.04583472801998072,24.415001088510703,27.276306829077406,500.0
616,616.0,0.045605554379880814,2.4586744264417817,27.07571039822216,500.0
617,617.0,0.04537752660798141,47.94695224004819,27.179896085924643,500.0
618,618.0,0.0451506389749415,0.15605127837895072,26.643398051185436,500.0
619,619.0,0.044924885780066794,73.27630926293483,27.029494825773657,500.0
620,620.0,0.04470026135116646,7.3982497160090395,26.760311204758413,500.0
621,621.0,0.04447676004441063,-7.907814406500216,26.224079122127204,500.0
622,622.0,0.04425437624418858,-9.06849009509183,25.771581788155146,500.0
623,623.0,0.04403310436296763,-3.39408313747648,25.45355961348114,500.0
624,624.0,0.043812938841152796,19.85284679977276,25.384483497239497,500.0
625,625.0,0.04359387414694703,7.174108812834202,24.5721760744065,500.0
626,626.0,0.043375904776212296,13.61106113106447,24.262290948089788,500.0
627,627.0,0.043159025252331236,29.43450582906338,24.546019028455024,500.0
628,628.0,0.04294323012606958,11.410311983922004,24.566161235262385,500.0
629,629.0,0.04272851397543923,82.6204767808928,25.020380230735114,500.0
630,630.0,0.04251487140556204,1.0384284293714592,24.299154683164037,500.0
631,631.0,0.04230229704853423,71.61466754219666,24.643093700249775,500.0
632,632.0,0.04209078556329156,74.59960997614935,24.752254585943696,500.0
633,633.0,0.0418803316354751,73.65058636831364,25.830842759293954,500.0
634,634.0,0.041670929977297724,1.3265271242024732,25.375806576082883,500.0
635,635.0,0.04146257532741124,42.0931754326958,25.390904040317775,500.0
636,636.0,0.04125526245077418,7.156884082712814,25.713986112022738,500.0
637,637.0,0.04104898613852031,46.559303294558106,25.790724610564094,500.0
638,638.0,0.04084374120782771,21.250793688744967,25.652162331333653,500.0
639,639.0,0.04063952250178857,11.806404674563526,25.628760459299684,500.0
640,640.0,0.04043632488927963,-19.020442344575,25.502418826977074,500.0
641,641.0,0.04023414326483323,-9.267236718225442,24.84495922614522,500.0
642,642.0,0.040032972548509065,45.704053769438495,25.41258636293818,500.0
643,643.0,0.03983280768576652,-18.384886807634405,25.124813034749465,500.0
644,644.0,0.03963364364733769,-5.534632921994612,25.007324993477088,500.0
645,645.0,0.039435475429100995,12.995437151275556,24.289446919777063,500.0
646,646.0,0.03923829805195549,56.68137211758679,24.567339109962468,500.0
647,647.0,0.03904210656169572,-39.54564140178271,24.03152649146565,500.0
648,648.0,0.03884689602888724,20.175622924340406,24.160247290858408,500.0
649,649.0,0.0386526615487428,-10.751347371201401,23.85766009130935,500.0
650,650.0,0.03845939824099909,-16.319351641228913,23.277949273600658,500.0
651,651.0,0.03826710124979409,32.70441643342831,23.652210530757202,500.0
652,652.0,0.038075765743545126,49.8279321161087,23.778763209196796,500.0
653,653.0,0.0378853869148274,-6.796417577143955,23.214034186979053,500.0
654,654.0,0.03769595998025326,26.363585511567415,22.795634732609923,500.0
655,655.0,0.03750748018035199,42.39810387694209,22.744531598264793,500.0
656,656.0,0.037319942779450235,-26.211352633012424,22.0721105964832,500.0
657,657.0,0.037133343065552986,20.425255381796944,22.001164815974622,500.0
658,658.0,0.03694767635022522,-28.10960722560722,21.128615190398232,500.0
659,659.0,0.036762937968474095,12.003791083984837,21.14786384365206,500.0
660,660.0,0.03657912327863173,46.52617746376936,21.027502244928986,500.0
661,661.0,0.036396227662238566,-29.57385859275887,20.29954920609488,500.0
662,662.0,0.03621424652392737,0.719394294518847,19.815306796430175,500.0
663,663.0,0.036033175291307735,-15.968250087452844,19.802089382441828,500.0
664,664.0,0.03585300941485119,0.15915444832412406,18.96173982325737,500.0
665,665.0,0.035673744367776934,-9.90763112023014,18.623421818190074,500.0
666,666.0,0.03549537564593805,-12.454932421055288,17.750306260057656,500.0
667,667.0,0.035317898767708356,86.70803425098916,20.80070383363134,500.0
668,668.0,0.03514130927386981,24.472187240299345,20.782718326329082,500.0
669,669.0,0.03496560272750046,16.21668128432089,20.77896878254254,500.0
670,670.0,0.03479077471386296,-14.734494979566074,19.9301821912748,500.0
671,671.0,0.03461682084029365,-9.367378732450309,19.97749081317602,500.0
672,672.0,0.034443736736092176,-19.91075220579648,19.481567169004908,500.0
673,673.0,0.034271518052411715,21.18974503460158,20.032074834055308,500.0
674,674.0,0.034100160462149656,100.0848652700374,20.897656823375385,500.0
675,675.0,0.03392965965983891,22.291700890661932,20.758269489805087,500.0
676,676.0,0.033760011361539714,3.1155545088877856,20.15673741620441,500.0
677,677.0,0.03359121130473201,33.812239830187856,19.986766138058865,500.0
678,678.0,0.033423255248208356,-9.365035377769862,19.795620743189296,500.0
679,679.0,0.03325613897196732,70.25390350747827,19.99182724852095,500.0
680,680.0,0.03308985827710748,74.42039924293059,20.43840255329809,500.0
681,681.0,0.032924408985721944,-21.874277379655144,20.21012529061881,500.0
682,682.0,0.03275978694079333,-23.662552464806314,20.131243655197377,500.0
683,683.0,0.032595988006089364,-29.864791345774606,19.96962775564589,500.0
684,684.0,0.032433008066058915,-0.6536803214134668,20.17476563810172,500.0
685,685.0,0.03227084302572862,61.588428504830844,20.324411310774174,500.0
686,686.0,0.032109488810599975,25.77555630137238,20.4803289691008,500.0
687,687.0,0.031948941366546975,26.055594483964583,20.682813578307055,500.0
688,688.0,0.03178919665971424,25.693116559921513,20.783674692537375,500.0
689,689.0,0.03163025067641567,74.77244785051305,21.247226559337232,500.0
690,690.0,0.03147209942303359,49.77727304691277,21.630120662483364,500.0
691,691.0,0.03131473892591842,32.54751456588111,21.576324900843556,500.0
692,692.0,0.031158165231288826,51.46556968481009,22.36017340227142,500.0
693,693.0,0.03100237440513238,90.7566898913605,23.35803602566813,500.0
694,694.0,0.030847362533106718,56.868752393105005,23.537222882946224,500.0
695,695.0,0.030693125720441184,-4.3986748269188665,23.25011284822901,500.0
696,696.0,0.030539660091838977,82.10947478939114,23.93367098592324,500.0
697,697.0,0.03038696179137978,64.51011160211286,24.23042417009378,500.0
698,698.0,0.030235026982422884,29.857516778922154,24.639453195937406,500.0
699,699.0,0.030083851847510768,4.520081843111782,24.532721799594388,500.0
700,700.0,0.029933432588273214,3.8365554462792915,23.70599417865866,500.0
701,701.0,0.029783765425331846,-27.418578863697725,22.732134724129747,500.0
702,702.0,0.029634846598205186,47.24400417574461,22.697292829116723,500.0
703,703.0,0.02948667236521416,-10.10608818277473,22.171263971935765,500.0
704,704.0,0.029339239003388088,10.722134342162885,21.398556289360368,500.0
705,705.0,0.029192542808371146,24.018862901587585,21.159553336280283,500.0
706,706.0,0.02904658009432929,-17.890976243428284,20.613886167540173,500.0
707,707.0,0.028901347193857643,-10.48864975829162,20.396121402268765,500.0
708,708.0,0.028756840457888354,20.396683387314177,20.354348557982092,500.0
709,709.0,0.02861305625559891,30.644805443228137,19.953451864405878,500.0
710,710.0,0.028469990974320916,6.463217057309639,19.87408890558683,500.0
711,711.0,0.02832764101944931,20.78619104442736,19.334725486880316,500.0
712,712.0,0.028186002814352063,47.91263598747787,19.29638951989741,500.0
713,713.0,0.0280450728002803,35.59323023046828,19.375815960154558,500.0
714,714.0,0.0279048474362789,16.888077363922353,19.62953156087675,500.0
715,715.0,0.027765323199097504,11.634578299160307,19.501727332983247,500.0
716,716.0,0.027626496583102015,63.83760454073962,20.115516634126223,500.0
717,717.0,0.027488364100186506,30.452200270614085,19.940569114431888,500.0
718,718.0,0.027350922279685573,-2.574481159399755,19.9132637900541,500.0
719,719.0,0.027214167668287145,-19.49656403174304,18.985535057107324,500.0
720,720.0,0.02707809682994571,70.21547603401682,19.6137073202874,500.0
721,721.0,0.02694270634579598,1.9368164656341347,19.712153629008743,500.0
722,722.0,0.026807992814067,-20.70401840432706,19.59579834591639,500.0
723,723.0,0.026673952849996664,53.58612414376884,20.16560041872884,500.0
724,724.0,0.02654058308574668,64.8235990543795,20.61530794127491,500.0
725,725.0,0.026407880170317945,15.1301786712052,20.69486863985862,500.0
726,726.0,0.026275840769466357,46.53884549006382,21.024146483448618,500.0
727,727.0,0.026144461565619025,45.24262637549672,21.18222768891295,500.0
728,728.0,0.02601373925779093,54.4646530515826,21.612771099589555,500.0
729,729.0,0.025883670561501974,0.6724355351604154,20.793290687132227,500.0
730,730.0,0.025754252208694463,63.28974846010835,21.415803887439598,500.0
731,731.0,0.02562548094765099,33.61142483399596,21.03577146035759,500.0
732,732.0,0.025497353542912736,8.629270682360948,20.37606806741971,500.0
733,733.0,0.02536986677519817,-2.4896533976539725,19.614665669760033,500.0
734,734.0,0.02524301744132218,68.71280601276888,20.288528458645697,500.0
735,735.0,0.025116802354115567,5.334418010384595,19.920940884422585,500.0
736,736.0,0.024991218342344988,-0.03738558753886112,19.848998187720063,500.0
737,737.0,0.024866262250633264,106.44179776578525,20.447823132432337,500.0
738,738.0,0.024741930939380097,24.247776272073292,20.477792958265617,500.0
739,739.0,0.024618221284683196,36.52142897918203,20.724943201311802,500.0
740,740.0,0.02449513017825978,1.2879304396938416,20.928026929154495,500.0
741,741.0,0.02437265452736848,17.98056889031132,21.20050498523986,500.0
742,742.0,0.024250791254731636,33.389160443127096,21.077356051976743,500.0
743,743.0,0.024129537298457977,64.90525047570253,21.910257424810112,500.0
744,744.0,0.024008889611965685,53.965958573391205,22.50526333976397,500.0
745,745.0,0.023888845163905856,3.356692825127036,22.408875896502487,500.0
746,746.0,0.023769400938086327,30.352907846575263,22.145591253792375,500.0
747,747.0,0.023650553933395897,53.87359697431999,23.079783637553405,500.0
748,748.0,0.023532301163728918,17.90163098253514,23.057043718135354,500.0
749,749.0,0.023414639657910272,0.16813755471130376,23.16623856739448,500.0
750,750.0,0.023297566459620722,-41.17404015078959,22.917691682298873,500.0
751,751.0,0.023181078627322618,5.900193067780331,22.649649448642393,500.0
752,752.0,0.023065173234186005,17.71160190622372,22.32848614654354,500.0
753,753.0,0.022949847368015076,9.518085719652925,22.49163117951151,500.0
754,754.0,0.022835098131175,34.41425057865194,22.572137830182356,500.0
755,755.0,0.022720922640519125,55.3617036230431,22.70177382764336,500.0
756,756.0,0.02260731802731653,8.247098780527692,23.046358341778763,500.0
757,757.0,0.022494281437179946,8.291494428977376,22.92502073225057,500.0
758,758.0,0.022381810029994047,-7.981294843246018,23.126303856074184,500.0
759,759.0,0.022269900979844076,40.57976866810186,23.412063631915352,500.0
760,760.0,0.022158551474944856,56.26525449635105,23.509454402241172,500.0
761,761.0,0.022047758717570132,13.263047267783318,23.937823460846595,500.0
762,762.0,0.021937519923982282,34.16726905781404,24.27230220847954,500.0
763,763.0,0.021827832324362372,16.43181826278451,24.596302891981917,500.0
764,764.0,0.02171869316274056,9.651690360181608,24.691228251100487,500.0
765,765.0,0.021610099696926857,0.834819188396062,24.79865275418675,500.0
766,766.0,0.021502049198442223,-3.9241076606741805,24.883961001790563,500.0
767,767.0,0.021394538952450012,3.5992472048252715,24.05287313132892,500.0
768,768.0,0.02128756625768776,7.202170700059758,23.88017296592653,500.0
769,769.0,0.021181128426399323,-2.78895657954799,23.690116587287843,500.0
770,770.0,0.021075222784267326,-8.043005139770576,23.757031485685797,500.0
771,771.0,0.020969846670345987,3.1590364731270264,23.882295637741567,500.0
772,772.0,0.020864997436994256,24.274146562739674,24.324144625426925,500.0
