Episode,Epsilon,Reward,Mean_Reward,Time
0.0,1.0,-287.22152899428045,-287.22152899428045,83.0
1.0,0.995,-369.4968512616808,-328.3591901279806,136.0
2.0,0.990025,-47.64326117925697,-234.7872138117394,102.0
3.0,0.985074875,-105.28436296070979,-202.411501098982,111.0
4.0,0.9801495006250001,-236.4590095638069,-209.22100279194697,61.0
5.0,0.9752487531218751,-85.79289698883059,-188.6496518247609,95.0
6.0,0.9703725093562657,-71.47962387520113,-171.91107640339519,73.0
7.0,0.9655206468094844,-155.55421365669287,-169.8664685600574,114.0
8.0,0.960693043575437,-21.915687940836392,-153.42749293569952,129.0
9.0,0.9558895783575597,-233.35786363602267,-161.42053000573182,108.0
10.0,0.9511101304657719,-235.0478482048891,-168.1139225692916,99.0
11.0,0.946354579813443,-147.56686232424522,-166.40166754887105,65.0
12.0,0.9416228069143757,-254.88509301259825,-173.20808489223467,86.0
13.0,0.9369146928798039,-148.52031203594933,-171.44467254535715,90.0
14.0,0.9322301194154049,-93.110223790412,-166.22237596169413,81.0
15.0,0.9275689688183278,-216.93117546041475,-169.39167593036422,100.0
16.0,0.9229311239742362,-295.8387446605334,-176.82973879684477,136.0
17.0,0.918316468354365,-284.557328432433,-182.81460488771077,117.0
18.0,0.9137248860125932,-252.6259411066792,-186.4888857413407,155.0
19.0,0.9091562615825302,-250.8115317901007,-189.7050180437787,129.0
20.0,0.9046104802746175,-511.5728433890253,-205.03205734593328,165.0
21.0,0.9000874278732445,-328.4651140114301,-210.6426508307286,143.0
22.0,0.8955869907338783,-328.2493235078008,-215.75598442538393,125.0
23.0,0.8911090557802088,-110.68238077079963,-211.3779176064429,121.0
24.0,0.8866535105013078,-141.76166561940767,-208.5932675269615,128.0
25.0,0.8822202429488013,-268.7356623661691,-210.9064365592387,110.0
26.0,0.8778091417340573,-175.201617432651,-209.58403585084656,107.0
27.0,0.8734200960253871,-145.7388063694163,-207.30384908365264,120.0
28.0,0.8690529955452602,-292.20575530767485,-210.231501022412,113.0
29.0,0.8647077305675338,-79.40863603282627,-205.8707388560925,70.0
30.0,0.8603841919146962,-207.57902765884256,-205.9258449465038,124.0
31.0,0.8560822709551227,-219.12419524475655,-206.33829339332416,80.0
32.0,0.851801859600347,-102.55713245932951,-203.19340972865766,142.0
33.0,0.8475428503023453,-85.68358754871184,-199.73723848807103,149.0
34.0,0.8433051360508336,-317.1456230359372,-203.0917637608672,131.0
35.0,0.8390886103705794,-147.21656665464695,-201.53967495236108,63.0
36.0,0.8348931673187264,-327.26080189719175,-204.93754324816732,95.0
37.0,0.8307187014821328,-174.41114330653127,-204.13421693391373,113.0
38.0,0.8265651079747222,-240.1497876619211,-205.05769310642674,109.0
39.0,0.8224322824348486,-85.39525901751075,-202.06613225420384,140.0
40.0,0.8183201210226743,-222.9287741612515,-202.57497717876598,142.0
41.0,0.8142285204175609,-180.68573966486193,-202.05380485700633,100.0
42.0,0.810157377815473,-278.0446459017992,-203.82103371851312,121.0
43.0,0.8061065909263957,-407.40234118939753,-208.4478816155787,112.0
44.0,0.8020760579717637,-332.44719908482125,-211.20342200378408,130.0
45.0,0.798065677681905,-67.03649847361697,-208.06935844878043,84.0
