Episode,Epsilon,Reward,Mean_Reward,Time
0.0,1.0,-362.7470932740918,-362.7470932740918,80.0
1.0,0.995,-48.57487592893442,-205.66098460151312,66.0
2.0,0.990025,-171.95080874718207,-194.4242593167361,103.0
3.0,0.985074875,-93.2365621637216,-169.1273350284825,87.0
4.0,0.9801495006250001,-209.10028746172986,-177.12192551513198,85.0
5.0,0.9752487531218751,-334.648061059102,-203.37628143912698,97.0
6.0,0.9703725093562657,-354.9544103422935,-225.03029985386507,81.0
7.0,0.9655206468094844,-77.46393167686594,-206.58450383174016,76.0
8.0,0.960693043575437,-98.89918415918746,-194.61946831256762,116.0
9.0,0.9558895783575597,-140.8378004736971,-189.2413015286806,85.0
10.0,0.9511101304657719,-6.772729875144719,-172.65324956017733,90.0
11.0,0.946354579813443,-353.9553117847123,-187.76175474555524,105.0
12.0,0.9416228069143757,-197.04547433812186,-188.47588702190654,118.0
13.0,0.9369146928798039,-149.54301308468698,-185.6949674549623,81.0
14.0,0.9322301194154049,-121.86917460058892,-181.43991459800407,105.0
15.0,0.9275689688183278,-25.82823239114859,-171.71418446007556,121.0
16.0,0.9229311239742362,-112.25471498274153,-168.21656860846767,107.0
17.0,0.918316468354365,-41.67441601629848,-161.1864490200138,68.0
18.0,0.9137248860125932,-176.48864110876136,-161.99182755100054,114.0
19.0,0.9091562615825302,-114.20725556812526,-159.60259895185678,112.0
20.0,0.9046104802746175,-240.42250897433803,-163.45116609578446,64.0
21.0,0.9000874278732445,-171.83129264417695,-163.8320809388932,113.0
22.0,0.8955869907338783,-242.2378084877233,-167.24102561492927,112.0
23.0,0.8911090557802088,-504.63127185780644,-181.29895254171583,94.0
24.0,0.8866535105013078,-227.2907887121961,-183.13862598853507,108.0
25.0,0.8822202429488013,-142.42670769018622,-181.5727829770601,89.0
26.0,0.8778091417340573,-171.4824822603492,-181.19906813570046,151.0
27.0,0.8734200960253871,-192.83700552382527,-181.6147087567049,85.0
28.0,0.8690529955452602,-124.34537863227285,-179.63990426965552,103.0
29.0,0.8647077305675338,-160.40752121077372,-178.99882483435945,72.0
