Episode,Epsilon,Reward,Mean_Reward,Time
0.0,1.0,-187.03444767810754,-187.03444767810754,86.0
1.0,0.995,-129.01996685560118,-158.02720726685436,75.0
2.0,0.990025,-99.82833561901008,-138.6275833842396,69.0
3.0,0.985074875,-177.55356706081596,-148.35907930338368,72.0
4.0,0.9801495006250001,-200.366627986469,-158.76058904000075,69.0
5.0,0.9752487531218751,-127.12968572161053,-153.48877182026902,99.0
6.0,0.9703725093562657,-329.17255921354905,-178.58645573359473,98.0
7.0,0.9655206468094844,-55.5203800146833,-163.20319626873084,70.0
8.0,0.960693043575437,-80.41206890789952,-154.00418211752736,61.0
9.0,0.9558895783575597,-151.18192495838684,-153.7219564016133,72.0
10.0,0.9511101304657719,-73.5140450617404,-146.4303280979885,70.0
11.0,0.946354579813443,-94.82085142350185,-142.1295383751146,74.0
12.0,0.9416228069143757,-62.07369851727524,-135.97139684758852,98.0
13.0,0.9369146928798039,-159.38984024510754,-137.64414280455415,105.0
14.0,0.9322301194154049,-126.77492629120812,-136.91952837033108,91.0
15.0,0.9275689688183278,-343.212594188346,-149.812844983957,95.0
16.0,0.9229311239742362,-152.9053266413909,-149.9947556696884,93.0
17.0,0.918316468354365,-103.32098205085803,-147.40176824642006,94.0
18.0,0.9137248860125932,-157.62824979806234,-147.94000411755914,118.0
19.0,0.9091562615825302,-203.38154940911963,-150.71208138213714,101.0
20.0,0.9046104802746175,-58.36523133933663,-146.31461233247998,83.0
21.0,0.9000874278732445,-114.83763280746834,-144.88384053588854,96.0
22.0,0.8955869907338783,-112.03754196538483,-143.45574059804056,78.0
23.0,0.8911090557802088,-201.37929928796373,-145.86922221012068,76.0
24.0,0.8866535105013078,-80.49079293933035,-143.25408503928907,101.0
25.0,0.8822202429488013,-286.58406475423146,-148.76677656678686,89.0
26.0,0.8778091417340573,-79.41069225562944,-146.19803270341066,66.0
27.0,0.8734200960253871,-285.4765097169802,-151.17226402532384,112.0
28.0,0.8690529955452602,-130.47432047221508,-150.45854183383736,101.0
29.0,0.8647077305675338,-134.8110091906498,-149.9369574123978,79.0
30.0,0.8603841919146962,-468.7353704967169,-160.2207771893113,113.0
31.0,0.8560822709551227,-114.1151467900552,-158.77997623933453,79.0
32.0,0.851801859600347,-226.91483155144388,-160.84466882454996,146.0
33.0,0.8475428503023453,-241.90811951047826,-163.22888796237137,71.0
34.0,0.8433051360508336,-67.22334102551433,-160.48587233560403,69.0
35.0,0.8390886103705794,-120.64088102690826,-159.3790670214736,88.0
36.0,0.8348931673187264,-99.80503885454657,-157.76895815209718,65.0
37.0,0.8307187014821328,-92.87187922521424,-156.06114028560026,69.0
38.0,0.8265651079747222,-7.510413160284898,-152.25214728238703,112.0
39.0,0.8224322824348486,-63.41178691236905,-150.0311382731366,83.0
40.0,0.8183201210226743,-71.91450075658528,-148.1258544312695,97.0
41.0,0.8142285204175609,-91.12293816268694,-146.7686421391604,74.0
42.0,0.810157377815473,-55.38256424484027,-144.64338451371108,72.0
43.0,0.8061065909263957,-200.1671942121406,-145.90528927958448,91.0
44.0,0.8020760579717637,-139.2805605203664,-145.7580730849352,77.0
45.0,0.798065677681905,-83.97887701471222,-144.4150470834086,77.0
46.0,0.7940753492934954,-128.44195481413774,-144.07519405640284,94.0
47.0,0.7901049725470279,-175.47346624970203,-144.72932472709658,146.0
48.0,0.7861544476842928,-129.54764490042024,-144.41949452655217,58.0
49.0,0.7822236754458713,-147.5816506617987,-144.48273764925707,91.0
50.0,0.778312557068642,-113.61416336321615,-143.87747148678568,113.0
51.0,0.7744209942832988,-66.7491148144043,-142.39423385847067,74.0
52.0,0.7705488893118823,-107.7310033692685,-141.74021064169327,60.0
53.0,0.7666961448653229,-98.15579208030152,-140.93309177944528,132.0
54.0,0.7628626641409962,-82.10810790237377,-139.86354661804396,70.0
55.0,0.7590483508202912,-96.84576100696489,-139.09537187498898,101.0
56.0,0.7552531090661897,-224.5966137676097,-140.59539366257883,114.0
57.0,0.7514768435208588,-163.08053576644906,-140.98306852643867,81.0
58.0,0.7477194593032545,-337.71127122938816,-144.31744484343778,122.0
59.0,0.7439808620067382,-170.09891961821677,-144.74713608968412,106.0
60.0,0.7402609576967045,-85.0238314116856,-143.7680655211923,112.0
61.0,0.736559652908221,-204.0217853615705,-144.73989971216616,128.0
62.0,0.7328768546436799,-125.87740398631618,-144.44049501810505,85.0
63.0,0.7292124703704616,-150.7591518355996,-144.53922403087842,113.0
64.0,0.7255664080186093,-125.93969277941535,-144.2530773962405,122.0
65.0,0.7219385759785162,-11.168671324767075,-142.2366470012182,122.0
66.0,0.7183288830986236,-228.24544734906362,-143.52036043924574,114.0
67.0,0.7147372386831305,-72.51733302908474,-142.47619827144925,100.0
68.0,0.7111635524897149,-34.689734398968994,-140.91407560663072,77.0
69.0,0.7076077347272662,-82.35127149749454,-140.07746411935736,80.0
70.0,0.7040696960536299,-71.32722508931298,-139.10915089358207,107.0
71.0,0.7005493475733617,-126.86400535701168,-138.93907942779637,126.0
72.0,0.697046600835495,-218.74775734098256,-140.032348988251,172.0
73.0,0.6935613678313175,-84.9818793063747,-139.28842372227967,133.0
74.0,0.6900935609921609,-68.56984454069215,-138.34550933319184,125.0
75.0,0.6866430931872001,-129.77632331148564,-138.2327568855378,123.0
76.0,0.6832098777212641,-81.01300949350329,-137.48964328304388,114.0
77.0,0.6797938283326578,-128.08629544068532,-137.36908754147518,106.0
78.0,0.6763948591909945,-37.940793514692025,-136.11050154113613,148.0
79.0,0.6730128848950395,26.498762211636773,-134.07788574422648,188.0
80.0,0.6696478204705644,-111.15100349635043,-133.79483781524036,114.0
81.0,0.6662995813682115,-138.60593587971206,-133.85350974285586,112.0
82.0,0.6629680834613705,-286.7455855493309,-135.69558294534352,116.0
83.0,0.6596532430440636,-67.98945395921206,-134.8895576002705,71.0
84.0,0.6563549768288433,-5.993671648776001,-133.37313541260588,152.0
85.0,0.653073201944699,-95.3195854529913,-132.93065227354057,146.0
86.0,0.6498078359349755,-126.41535601743693,-132.85576381082674,97.0
87.0,0.6465587967553006,-74.30687274381319,-132.19043550324704,143.0
88.0,0.6433260027715241,-126.17917108752954,-132.12289320644123,101.0
89.0,0.6401093727576664,-87.4949559359224,-131.6270272367688,124.0
90.0,0.6369088258938781,-44.278692581514065,-130.6671554273704,110.0
91.0,0.6337242817644086,-49.448182002682294,-129.7843404988412,134.0
92.0,0.6305556603555866,-44.730805709127736,-128.8697863613174,101.0
93.0,0.6274028820538087,-37.817481692981914,-127.90114482229257,99.0
94.0,0.6242658676435396,-22.93058271693478,-126.79619153697301,158.0
95.0,0.6211445383053219,-45.379044786489054,-125.9480962583221,79.0
96.0,0.6180388156137953,-56.69347176135527,-125.23413105732243,196.0
97.0,0.6149486215357263,-297.16358180333225,-126.98851320779193,172.0
98.0,0.6118738784280476,-77.94360568640022,-126.49311010151523,81.0
99.0,0.6088145090359074,5.6251359254009685,-125.17192764124607,213.0
100.0,0.6057704364907278,-91.76849977412797,-124.21926816220628,123.0
101.0,0.6027415843082742,-64.81280066877869,-123.57719650033806,127.0
102.0,0.5997278763867329,-266.7211819236759,-125.24612496338472,206.0
103.0,0.5967292370047992,-72.50866119641191,-124.19567590474067,137.0
104.0,0.5937455908197752,-1.878022369754433,-122.21078984857355,124.0
105.0,0.5907768628656763,-81.70547893311672,-121.75654778068859,160.0
106.0,0.5878229785513479,-232.53016288469814,-120.79012381740007,157.0
107.0,0.5848838636585911,-60.51266452986402,-120.84004666255187,128.0
108.0,0.5819594443402982,-16.203205686210367,-120.19795803033497,122.0
109.0,0.5790496471185967,-103.56154160900077,-119.72175419684113,93.0
110.0,0.5761543988830038,33.83369309962123,-118.64827681522753,111.0
111.0,0.5732736268885887,-162.5213072995213,-119.3252813739877,188.0
112.0,0.5704072587541458,-85.48020393202765,-119.55934642813523,185.0
113.0,0.567555222460375,19.08477510988186,-117.77460027458535,143.0
114.0,0.5647174463480732,-24.90535047368394,-116.7559045164101,162.0
115.0,0.5618938591163328,18.999788091084298,-113.13378069361579,135.0
116.0,0.5590843898207511,-83.916096323718,-112.44388839043906,129.0
117.0,0.5562889678716474,-20.37629419102403,-111.61444151184074,170.0
118.0,0.5535075230322891,-65.42286850926337,-110.69238769895276,103.0
119.0,0.5507399854171277,-79.82401699271105,-109.45681237478868,108.0
120.0,0.547986285490042,-36.80928107562588,-109.24125287215156,194.0
121.0,0.5452463540625918,-11.09516253208399,-108.20382816939771,201.0
122.0,0.5425201222922789,-354.94703329158665,-110.63292308265973,319.0
123.0,0.5398075216808175,-25.44080454319429,-108.87353813521202,105.0
124.0,0.5371084840724134,-12.568958784185966,-108.19431979366058,157.0
125.0,0.5344229416520513,-110.60723058266082,-106.43455145194488,137.0
126.0,0.531750826943791,-1.807013594710341,-105.6585146653357,180.0
127.0,0.5290920728090721,-230.25585302285683,-105.10630809839445,213.0
128.0,0.5264466124450268,-9.088038289381743,-103.89244527656612,105.0
129.0,0.5238143793828016,-42.02482484952749,-102.96458343315491,131.0
130.0,0.5211953074858876,-226.14368505885548,-100.5386665787763,109.0
131.0,0.5185893309484582,-16.59026781083223,-99.56341778898408,115.0
132.0,0.5159963842937159,7.249649088529196,-97.22177298258435,118.0
133.0,0.5134164023722473,-4.213098859509458,-94.84482277607465,113.0
134.0,0.510849320360386,40.00885481554832,-93.77250081766401,140.0
135.0,0.5082950737585841,-6.082535033809862,-92.626917357733,145.0
136.0,0.5057535983897912,7.585015433335457,-91.55301681485422,90.0
137.0,0.5032248303978422,-59.45278528471492,-91.21882587544923,85.0
138.0,0.500708706245853,-239.6050900717295,-93.53977264456367,308.0
139.0,0.4982051627146237,-148.46882746834004,-94.39034305012338,142.0
140.0,0.49571413690105054,-14.69947297814592,-93.81819277233897,139.0
141.0,0.4932355662165453,-52.04204788327844,-93.4273838695449,109.0
142.0,0.4907693883854626,-53.59362579738387,-93.40949448507034,135.0
143.0,0.4883155414435353,-77.01598206130537,-92.17798236356198,126.0
144.0,0.4858739637363176,-130.64147407292876,-92.09159149908761,158.0
145.0,0.483444593917636,-154.43462264829566,-92.79614895542345,351.0
146.0,0.4810273709480478,25.15127741557896,-91.26021663312629,117.0
147.0,0.47862223409330756,-50.4716236062796,-90.01019820669205,76.0
148.0,0.47622912292284103,-53.30899646931887,-89.24781172238104,113.0
149.0,0.4738479773082268,-103.59628727025384,-88.80795808846558,103.0
150.0,0.47147873742168567,-141.31911923363305,-89.08500764716975,119.0
151.0,0.46912134373457726,-26.727855291202445,-88.68479505193773,174.0
152.0,0.46677573701590436,-90.92807115617111,-88.51676572980678,132.0
153.0,0.46444185833082485,-153.53825280682122,-89.07059033707195,348.0
154.0,0.46211964903917074,-61.99701517703238,-88.86947940981855,184.0
155.0,0.4598090507939749,-34.41426446565153,-88.2451644444054,94.0
156.0,0.457510005540005,-157.08112244847476,-87.57000953121407,120.0
157.0,0.45522245551230495,-57.765111054447104,-86.51685528409404,94.0
158.0,0.4529463432347434,-643.22172128178,-89.57195978461796,394.0
159.0,0.4506816115185697,-80.90033352970372,-88.67997392373285,114.0
160.0,0.4484282034609769,-101.51027899753669,-88.84483839959135,124.0
161.0,0.446186062443672,-89.60443156301247,-87.70066486160579,120.0
162.0,0.4439551321314536,-25.29437546265231,-86.69483457636915,63.0
163.0,0.4417353564707963,-27.998149427617335,-85.46722455228932,125.0
164.0,0.43952667968844233,-137.9360105244997,-85.58718772974017,354.0
165.0,0.43732904629000013,-45.97445104113463,-85.93524552690384,96.0
166.0,0.4351424010585501,22.228325866234528,-83.43050779475085,148.0
167.0,0.43296668905325736,51.22062382469605,-82.19312822621303,100.0
168.0,0.43080185560799106,-94.34546521657909,-82.78968553438914,113.0
169.0,0.4286478463299511,-15.70052468687804,-82.12317806628296,143.0
170.0,0.42650460709830135,-49.58355201166857,-81.90574133550653,131.0
171.0,0.42437208406280985,-16.9287302612992,-80.80638858454941,500.0
172.0,0.4222502236424958,-108.89788899427259,-79.70788990108231,124.0
