Episode,Epsilon,Reward,Mean_Reward,Time
0.0,1.0,-106.09645547351784,-106.09645547351784,81.0
1.0,0.995,-215.06246367834893,-160.57945957593338,80.0
2.0,0.990025,-85.65681556984127,-135.60524490723603,66.0
3.0,0.985074875,-130.20401191789185,-134.25493665989998,90.0
4.0,0.9801495006250001,-75.84420471592267,-122.57279027110454,64.0
5.0,0.9752487531218751,-233.4030888582633,-141.04450670229767,107.0
6.0,0.9703725093562657,-129.23847507015137,-139.35793075484818,100.0
7.0,0.9655206468094844,81.21222330602961,-111.78666149723844,500.0
8.0,0.960693043575437,-329.87380564522164,-136.01856640256992,88.0
9.0,0.9558895783575597,-285.9242652388033,-151.00913628619324,90.0
10.0,0.9511101304657719,-274.2387441768923,-162.21182791262044,82.0
11.0,0.946354579813443,-80.17582587181818,-155.37549440922024,71.0
12.0,0.9416228069143757,0.6233992450689811,-143.37557951273646,90.0
13.0,0.9369146928798039,-127.99731149072943,-142.27713179687882,69.0
14.0,0.9322301194154049,-142.755709109486,-142.30903695105263,107.0
15.0,0.9275689688183278,-302.2633937174548,-152.30618424895277,107.0
16.0,0.9229311239742362,-471.131941698119,-171.06064056949197,110.0
17.0,0.918316468354365,-29.918080112891417,-163.21938721079195,71.0
18.0,0.9137248860125932,-115.2826278592885,-160.69639987650228,84.0
19.0,0.9091562615825302,-111.6602765841727,-158.24459371188578,96.0
20.0,0.9046104802746175,-59.80649591076312,-153.5570652451657,109.0
21.0,0.9000874278732445,-231.1041354340329,-157.08193207193236,104.0
22.0,0.8955869907338783,-161.58493834319626,-157.27771495329168,63.0
23.0,0.8911090557802088,-111.23510874809536,-155.35927302807514,108.0
24.0,0.8866535105013078,-125.73469931987137,-154.17429007974698,99.0
25.0,0.8822202429488013,-97.49108595850512,-151.9941668443146,154.0
26.0,0.8778091417340573,-384.1763559964621,-160.59350718328304,131.0
27.0,0.8734200960253871,-119.96351829617338,-159.14243615160058,87.0
28.0,0.8690529955452602,-31.840533211967283,-154.75271536057875,84.0
29.0,0.8647077305675338,-187.74478593519723,-155.85245104639935,96.0
30.0,0.8603841919146962,-62.25164040616831,-152.83307005800478,98.0
31.0,0.8560822709551227,-73.7756601235514,-150.36252599755312,139.0
32.0,0.851801859600347,-126.87706918275586,-149.6508454880138,83.0
33.0,0.8475428503023453,-107.63912260741749,-148.41520657976096,87.0
34.0,0.8433051360508336,-93.32911940885452,-146.84131837487791,93.0
35.0,0.8390886103705794,-596.2451844732494,-159.3247590998327,120.0
36.0,0.8348931673187264,-68.86963454979971,-156.88002600388586,108.0
37.0,0.8307187014821328,-171.66248026871997,-157.2690379582236,119.0
38.0,0.8265651079747222,-192.51174838896264,-158.17269720003742,116.0
39.0,0.8224322824348486,-100.90981636993655,-156.7411251792849,74.0
40.0,0.8183201210226743,-253.69273882960937,-159.10579868295133,130.0
41.0,0.8142285204175609,-294.32857005885035,-162.32538847761558,89.0
42.0,0.810157377815473,-60.95680585443843,-159.96797957940217,75.0
43.0,0.8061065909263957,-177.4780562166407,-160.36593586661212,106.0
44.0,0.8020760579717637,-479.1257044266907,-167.4494862790583,96.0
45.0,0.798065677681905,-176.8663600086947,-167.65420092535476,97.0
46.0,0.7940753492934954,-79.41595846526323,-165.77679151131025,144.0
